value,year,age,sex
0,1906,95,F
1,1907,95,F
1,1908,95,F
3,1909,95,F
4,1910,95,F
3,1911,95,F
4,1912,95,F
1,1913,95,F
4,1914,95,F
0,1915,95,F
3,1916,95,F
4,1917,95,F
2,1918,95,F
0,1919,95,F
2,1920,95,F
3,1921,95,F
1,1922,95,F
1,1923,95,F
2,1924,95,F
1,1925,95,F
4,1926,95,F
10,1927,95,F
5,1928,95,F
5,1929,95,F
3,1930,95,F
1,1931,95,F
4,1932,95,F
1,1933,95,F
1,1934,95,F
2,1935,95,F
3,1936,95,F
13,1937,95,F
8,1938,95,F
4,1939,95,F
4,1940,95,F
4,1941,95,F
3,1942,95,F
2,1943,95,F
3,1944,95,F
7,1945,95,F
8,1946,95,F
9,1947,95,F
7,1948,95,F
5,1949,95,F
7,1950,95,F
9,1951,95,F
12,1952,95,F
3,1953,95,F
9,1954,95,F
7,1955,95,F
11,1956,95,F
1,1957,95,F
9,1958,95,F
8,1959,95,F
16,1960,95,F
13,1961,95,F
12,1962,95,F
13,1963,95,F
15,1964,95,F
10,1965,95,F
14,1966,95,F
10,1967,95,F
12,1968,95,F
13,1969,95,F
16,1970,95,F
14,1971,95,F
9,1972,95,F
14,1973,95,F
19,1974,95,F
10,1975,95,F
12,1976,95,F
14,1977,95,F
15,1978,95,F
14,1979,95,F
32,1980,95,F
25,1981,95,F
28,1982,95,F
19,1983,95,F
31,1984,95,F
32,1985,95,F
30,1986,95,F
48,1987,95,F
40,1988,95,F
37,1989,95,F
54,1990,95,F
42,1991,95,F
39,1992,95,F
47,1993,95,F
46,1994,95,F
41,1995,95,F
53,1996,95,F
52,1997,95,F
46,1998,95,F
51,1999,95,F
57,2000,95,F
63,2001,95,F
49,2002,95,F
54,2003,95,F
62,2004,95,F
61,2005,95,F
56,2006,95,F
68,2007,95,F
66,2008,95,F
72,2009,95,F
59,2010,95,F
64,2011,95,F
81,2012,95,F
76,2013,95,F
82,2014,95,F
77,2015,95,F
78,2016,95,F
103,2017,95,F
93,2018,95,F
110,2019,95,F
2,1841,96,F
1,1842,96,F
3,1843,96,F
3,1844,96,F
1,1845,96,F
1,1846,96,F
0,1847,96,F
0,1848,96,F
0,1849,96,F
2,1850,96,F
1,1851,96,F
0,1852,96,F
0,1853,96,F
1,1854,96,F
3,1855,96,F
6,1856,96,F
2,1857,96,F
1,1858,96,F
2,1859,96,F
1,1860,96,F
4,1861,96,F
3,1862,96,F
6,1863,96,F
1,1864,96,F
0,1865,96,F
0,1866,96,F
2,1867,96,F
1,1868,96,F
2,1869,96,F
2,1870,96,F
1,1871,96,F
0,1872,96,F
0,1873,96,F
1,1874,96,F
0,1875,96,F
0,1876,96,F
1,1877,96,F
1,1878,96,F
1,1879,96,F
0,1880,96,F
0,1881,96,F
1,1882,96,F
0,1883,96,F
0,1884,96,F
2,1885,96,F
2,1886,96,F
1,1887,96,F
1,1888,96,F
1,1889,96,F
1,1890,96,F
0,1891,96,F
2,1892,96,F
1,1893,96,F
0,1894,96,F
1,1895,96,F
2,1896,96,F
4,1897,96,F
3,1898,96,F
2,1899,96,F
1,1900,96,F
1,1901,96,F
2,1902,96,F
3,1903,96,F
1,1904,96,F
3,1905,96,F
3,1906,96,F
0,1907,96,F
1,1908,96,F
1,1909,96,F
3,1910,96,F
4,1911,96,F
3,1912,96,F
3,1913,96,F
1,1914,96,F
3,1915,96,F
0,1916,96,F
3,1917,96,F
3,1918,96,F
2,1919,96,F
0,1920,96,F
1,1921,96,F
2,1922,96,F
1,1923,96,F
1,1924,96,F
2,1925,96,F
1,1926,96,F
2,1927,96,F
7,1928,96,F
2,1929,96,F
3,1930,96,F
2,1931,96,F
1,1932,96,F
3,1933,96,F
0,1934,96,F
1,1935,96,F
1,1936,96,F
2,1937,96,F
6,1938,96,F
6,1939,96,F
3,1940,96,F
2,1941,96,F
2,1942,96,F
2,1943,96,F
1,1944,96,F
2,1945,96,F
5,1946,96,F
4,1947,96,F
7,1948,96,F
4,1949,96,F
4,1950,96,F
7,1951,96,F
7,1952,96,F
9,1953,96,F
2,1954,96,F
6,1955,96,F
5,1956,96,F
10,1957,96,F
1,1958,96,F
7,1959,96,F
6,1960,96,F
13,1961,96,F
8,1962,96,F
8,1963,96,F
10,1964,96,F
9,1965,96,F
5,1966,96,F
8,1967,96,F
7,1968,96,F
8,1969,96,F
7,1970,96,F
14,1971,96,F
9,1972,96,F
7,1973,96,F
5,1974,96,F
7,1975,96,F
9,1976,96,F
7,1977,96,F
12,1978,96,F
10,1979,96,F
8,1980,96,F
25,1981,96,F
15,1982,96,F
19,1983,96,F
16,1984,96,F
22,1985,96,F
24,1986,96,F
26,1987,96,F
41,1988,96,F
29,1989,96,F
27,1990,96,F
41,1991,96,F
33,1992,96,F
34,1993,96,F
36,1994,96,F
33,1995,96,F
32,1996,96,F
40,1997,96,F
41,1998,96,F
35,1999,96,F
38,2000,96,F
41,2001,96,F
52,2002,96,F
39,2003,96,F
43,2004,96,F
48,2005,96,F
45,2006,96,F
42,2007,96,F
53,2008,96,F
49,2009,96,F
57,2010,96,F
46,2011,96,F
44,2012,96,F
59,2013,96,F
56,2014,96,F
62,2015,96,F
55,2016,96,F
61,2017,96,F
71,2018,96,F
67,2019,96,F
2,1841,97,F
2,1842,97,F
1,1843,97,F
2,1844,97,F
2,1845,97,F
1,1846,97,F
0,1847,97,F
0,1848,97,F
0,1849,97,F
0,1850,97,F
2,1851,97,F
1,1852,97,F
0,1853,97,F
0,1854,97,F
1,1855,97,F
2,1856,97,F
5,1857,97,F
2,1858,97,F
1,1859,97,F
2,1860,97,F
1,1861,97,F
2,1862,97,F
2,1863,97,F
4,1864,97,F
1,1865,97,F
0,1866,97,F
0,1867,97,F
0,1868,97,F
1,1869,97,F
1,1870,97,F
2,1871,97,F
0,1872,97,F
0,1873,97,F
0,1874,97,F
1,1875,97,F
0,1876,97,F
0,1877,97,F
0,1878,97,F
1,1879,97,F
1,1880,97,F
0,1881,97,F
0,1882,97,F
1,1883,97,F
0,1884,97,F
0,1885,97,F
1,1886,97,F
1,1887,97,F
1,1888,97,F
0,1889,97,F
1,1890,97,F
1,1891,97,F
0,1892,97,F
1,1893,97,F
0,1894,97,F
0,1895,97,F
1,1896,97,F
1,1897,97,F
3,1898,97,F
1,1899,97,F
2,1900,97,F
0,1901,97,F
1,1902,97,F
2,1903,97,F
3,1904,97,F
1,1905,97,F
3,1906,97,F
3,1907,97,F
0,1908,97,F
1,1909,97,F
1,1910,97,F
2,1911,97,F
3,1912,97,F
2,1913,97,F
2,1914,97,F
1,1915,97,F
2,1916,97,F
0,1917,97,F
3,1918,97,F
3,1919,97,F
1,1920,97,F
0,1921,97,F
1,1922,97,F
2,1923,97,F
1,1924,97,F
1,1925,97,F
1,1926,97,F
1,1927,97,F
1,1928,97,F
3,1929,97,F
1,1930,97,F
2,1931,97,F
1,1932,97,F
1,1933,97,F
2,1934,97,F
0,1935,97,F
1,1936,97,F
1,1937,97,F
1,1938,97,F
2,1939,97,F
5,1940,97,F
3,1941,97,F
1,1942,97,F
1,1943,97,F
2,1944,97,F
0,1945,97,F
1,1946,97,F
2,1947,97,F
3,1948,97,F
7,1949,97,F
4,1950,97,F
3,1951,97,F
5,1952,97,F
5,1953,97,F
6,1954,97,F
1,1955,97,F
4,1956,97,F
4,1957,97,F
9,1958,97,F
1,1959,97,F
6,1960,97,F
5,1961,97,F
9,1962,97,F
4,1963,97,F
6,1964,97,F
4,1965,97,F
9,1966,97,F
3,1967,97,F
5,1968,97,F
5,1969,97,F
3,1970,97,F
6,1971,97,F
8,1972,97,F
7,1973,97,F
2,1974,97,F
3,1975,97,F
7,1976,97,F
5,1977,97,F
7,1978,97,F
10,1979,97,F
7,1980,97,F
6,1981,97,F
18,1982,97,F
13,1983,97,F
15,1984,97,F
10,1985,97,F
13,1986,97,F
18,1987,97,F
17,1988,97,F
29,1989,97,F
19,1990,97,F
19,1991,97,F
29,1992,97,F
26,1993,97,F
15,1994,97,F
25,1995,97,F
24,1996,97,F
25,1997,97,F
28,1998,97,F
33,1999,97,F
26,2000,97,F
27,2001,97,F
32,2002,97,F
39,2003,97,F
29,2004,97,F
31,2005,97,F
40,2006,97,F
33,2007,97,F
34,2008,97,F
38,2009,97,F
32,2010,97,F
41,2011,97,F
30,2012,97,F
26,2013,97,F
41,2014,97,F
43,2015,97,F
46,2016,97,F
39,2017,97,F
41,2018,97,F
47,2019,97,F
1,1841,98,F
1,1842,98,F
1,1843,98,F
0,1844,98,F
1,1845,98,F
2,1846,98,F
1,1847,98,F
0,1848,98,F
0,1849,98,F
0,1850,98,F
0,1851,98,F
2,1852,98,F
1,1853,98,F
0,1854,98,F
0,1855,98,F
1,1856,98,F
1,1857,98,F
5,1858,98,F
2,1859,98,F
0,1860,98,F
2,1861,98,F
0,1862,98,F
1,1863,98,F
1,1864,98,F
4,1865,98,F
1,1866,98,F
0,1867,98,F
0,1868,98,F
0,1869,98,F
1,1870,98,F
1,1871,98,F
1,1872,98,F
0,1873,98,F
0,1874,98,F
0,1875,98,F
1,1876,98,F
0,1877,98,F
0,1878,98,F
0,1879,98,F
1,1880,98,F
1,1881,98,F
0,1882,98,F
0,1883,98,F
1,1884,98,F
0,1885,98,F
0,1886,98,F
0,1887,98,F
1,1888,98,F
0,1889,98,F
0,1890,98,F
1,1891,98,F
1,1892,98,F
0,1893,98,F
0,1894,98,F
0,1895,98,F
0,1896,98,F
1,1897,98,F
1,1898,98,F
1,1899,98,F
0,1900,98,F
1,1901,98,F
0,1902,98,F
1,1903,98,F
2,1904,98,F
1,1905,98,F
1,1906,98,F
2,1907,98,F
3,1908,98,F
0,1909,98,F
1,1910,98,F
1,1911,98,F
2,1912,98,F
2,1913,98,F
1,1914,98,F
1,1915,98,F
1,1916,98,F
2,1917,98,F
0,1918,98,F
1,1919,98,F
3,1920,98,F
0,1921,98,F
0,1922,98,F
1,1923,98,F
2,1924,98,F
1,1925,98,F
0,1926,98,F
1,1927,98,F
1,1928,98,F
0,1929,98,F
2,1930,98,F
1,1931,98,F
2,1932,98,F
1,1933,98,F
1,1934,98,F
1,1935,98,F
0,1936,98,F
1,1937,98,F
1,1938,98,F
0,1939,98,F
1,1940,98,F
5,1941,98,F
2,1942,98,F
1,1943,98,F
0,1944,98,F
1,1945,98,F
0,1946,98,F
1,1947,98,F
1,1948,98,F
3,1949,98,F
6,1950,98,F
4,1951,98,F
1,1952,98,F
2,1953,98,F
4,1954,98,F
3,1955,98,F
1,1956,98,F
4,1957,98,F
4,1958,98,F
8,1959,98,F
1,1960,98,F
6,1961,98,F
5,1962,98,F
6,1963,98,F
1,1964,98,F
2,1965,98,F
5,1966,98,F
6,1967,98,F
3,1968,98,F
3,1969,98,F
3,1970,98,F
3,1971,98,F
3,1972,98,F
4,1973,98,F
6,1974,98,F
3,1975,98,F
3,1976,98,F
6,1977,98,F
4,1978,98,F
5,1979,98,F
7,1980,98,F
5,1981,98,F
5,1982,98,F
17,1983,98,F
10,1984,98,F
7,1985,98,F
8,1986,98,F
9,1987,98,F
16,1988,98,F
12,1989,98,F
21,1990,98,F
9,1991,98,F
12,1992,98,F
23,1993,98,F
18,1994,98,F
10,1995,98,F
19,1996,98,F
14,1997,98,F
16,1998,98,F
20,1999,98,F
20,2000,98,F
15,2001,98,F
18,2002,98,F
23,2003,98,F
25,2004,98,F
26,2005,98,F
22,2006,98,F
34,2007,98,F
25,2008,98,F
20,2009,98,F
31,2010,98,F
22,2011,98,F
22,2012,98,F
20,2013,98,F
19,2014,98,F
22,2015,98,F
30,2016,98,F
34,2017,98,F
29,2018,98,F
33,2019,98,F
1,1841,99,F
1,1842,99,F
1,1843,99,F
0,1844,99,F
0,1845,99,F
1,1846,99,F
1,1847,99,F
1,1848,99,F
0,1849,99,F
0,1850,99,F
0,1851,99,F
0,1852,99,F
2,1853,99,F
1,1854,99,F
0,1855,99,F
0,1856,99,F
0,1857,99,F
1,1858,99,F
0,1859,99,F
0,1860,99,F
0,1861,99,F
0,1862,99,F
0,1863,99,F
0,1864,99,F
0,1865,99,F
0,1866,99,F
0,1867,99,F
0,1868,99,F
0,1869,99,F
0,1870,99,F
1,1871,99,F
0,1872,99,F
1,1873,99,F
0,1874,99,F
0,1875,99,F
0,1876,99,F
1,1877,99,F
0,1878,99,F
0,1879,99,F
0,1880,99,F
1,1881,99,F
0,1882,99,F
0,1883,99,F
0,1884,99,F
0,1885,99,F
0,1886,99,F
0,1887,99,F
0,1888,99,F
1,1889,99,F
0,1890,99,F
0,1891,99,F
1,1892,99,F
1,1893,99,F
0,1894,99,F
0,1895,99,F
0,1896,99,F
0,1897,99,F
1,1898,99,F
0,1899,99,F
0,1900,99,F
0,1901,99,F
1,1902,99,F
0,1903,99,F
1,1904,99,F
1,1905,99,F
0,1906,99,F
0,1907,99,F
1,1908,99,F
2,1909,99,F
0,1910,99,F
0,1911,99,F
0,1912,99,F
1,1913,99,F
1,1914,99,F
1,1915,99,F
1,1916,99,F
1,1917,99,F
1,1918,99,F
0,1919,99,F
0,1920,99,F
2,1921,99,F
0,1922,99,F
0,1923,99,F
0,1924,99,F
0,1925,99,F
0,1926,99,F
0,1927,99,F
1,1928,99,F
1,1929,99,F
0,1930,99,F
2,1931,99,F
1,1932,99,F
1,1933,99,F
1,1934,99,F
1,1935,99,F
1,1936,99,F
0,1937,99,F
1,1938,99,F
1,1939,99,F
0,1940,99,F
1,1941,99,F
2,1942,99,F
1,1943,99,F
1,1944,99,F
0,1945,99,F
0,1946,99,F
0,1947,99,F
1,1948,99,F
1,1949,99,F
3,1950,99,F
6,1951,99,F
2,1952,99,F
0,1953,99,F
1,1954,99,F
2,1955,99,F
2,1956,99,F
1,1957,99,F
3,1958,99,F
4,1959,99,F
8,1960,99,F
1,1961,99,F
6,1962,99,F
4,1963,99,F
4,1964,99,F
1,1965,99,F
3,1966,99,F
3,1967,99,F
5,1968,99,F
1,1969,99,F
3,1970,99,F
2,1971,99,F
1,1972,99,F
2,1973,99,F
4,1974,99,F
6,1975,99,F
1,1976,99,F
2,1977,99,F
6,1978,99,F
4,1979,99,F
5,1980,99,F
4,1981,99,F
3,1982,99,F
3,1983,99,F
14,1984,99,F
9,1985,99,F
7,1986,99,F
4,1987,99,F
8,1988,99,F
12,1989,99,F
10,1990,99,F
16,1991,99,F
8,1992,99,F
7,1993,99,F
15,1994,99,F
13,1995,99,F
8,1996,99,F
14,1997,99,F
8,1998,99,F
10,1999,99,F
12,2000,99,F
15,2001,99,F
10,2002,99,F
14,2003,99,F
18,2004,99,F
12,2005,99,F
18,2006,99,F
13,2007,99,F
23,2008,99,F
20,2009,99,F
13,2010,99,F
23,2011,99,F
12,2012,99,F
20,2013,99,F
11,2014,99,F
16,2015,99,F
14,2016,99,F
25,2017,99,F
25,2018,99,F
23,2019,99,F
0,1841,100,F
1,1842,100,F
0,1843,100,F
0,1844,100,F
0,1845,100,F
0,1846,100,F
0,1847,100,F
1,1848,100,F
1,1849,100,F
0,1850,100,F
0,1851,100,F
0,1852,100,F
0,1853,100,F
1,1854,100,F
0,1855,100,F
0,1856,100,F
0,1857,100,F
0,1858,100,F
1,1859,100,F
0,1860,100,F
0,1861,100,F
0,1862,100,F
0,1863,100,F
0,1864,100,F
0,1865,100,F
0,1866,100,F
0,1867,100,F
0,1868,100,F
0,1869,100,F
0,1870,100,F
0,1871,100,F
0,1872,100,F
0,1873,100,F
0,1874,100,F
0,1875,100,F
0,1876,100,F
0,1877,100,F
0,1878,100,F
0,1879,100,F
0,1880,100,F
0,1881,100,F
0,1882,100,F
0,1883,100,F
0,1884,100,F
0,1885,100,F
0,1886,100,F
0,1887,100,F
0,1888,100,F
0,1889,100,F
0,1890,100,F
0,1891,100,F
0,1892,100,F
1,1893,100,F
1,1894,100,F
0,1895,100,F
0,1896,100,F
0,1897,100,F
0,1898,100,F
1,1899,100,F
0,1900,100,F
0,1901,100,F
0,1902,100,F
0,1903,100,F
0,1904,100,F
0,1905,100,F
0,1906,100,F
0,1907,100,F
0,1908,100,F
0,1909,100,F
0,1910,100,F
0,1911,100,F
0,1912,100,F
0,1913,100,F
0,1914,100,F
0,1915,100,F
0,1916,100,F
0,1917,100,F
0,1918,100,F
0,1919,100,F
0,1920,100,F
0,1921,100,F
0,1922,100,F
0,1923,100,F
0,1924,100,F
0,1925,100,F
0,1926,100,F
0,1927,100,F
0,1928,100,F
1,1929,100,F
1,1930,100,F
0,1931,100,F
0,1932,100,F
1,1933,100,F
1,1934,100,F
1,1935,100,F
1,1936,100,F
1,1937,100,F
0,1938,100,F
1,1939,100,F
0,1940,100,F
0,1941,100,F
0,1942,100,F
1,1943,100,F
1,1944,100,F
0,1945,100,F
0,1946,100,F
0,1947,100,F
0,1948,100,F
0,1949,100,F
1,1950,100,F
0,1951,100,F
3,1952,100,F
2,1953,100,F
0,1954,100,F
1,1955,100,F
1,1956,100,F
1,1957,100,F
0,1958,100,F
1,1959,100,F
2,1960,100,F
4,1961,100,F
1,1962,100,F
3,1963,100,F
2,1964,100,F
2,1965,100,F
2,1966,100,F
3,1967,100,F
2,1968,100,F
1,1969,100,F
0,1970,100,F
3,1971,100,F
1,1972,100,F
1,1973,100,F
2,1974,100,F
3,1975,100,F
4,1976,100,F
0,1977,100,F
2,1978,100,F
6,1979,100,F
3,1980,100,F
2,1981,100,F
5,1982,100,F
1,1983,100,F
3,1984,100,F
12,1985,100,F
5,1986,100,F
6,1987,100,F
1,1988,100,F
7,1989,100,F
10,1990,100,F
7,1991,100,F
12,1992,100,F
6,1993,100,F
3,1994,100,F
11,1995,100,F
9,1996,100,F
4,1997,100,F
13,1998,100,F
7,1999,100,F
6,2000,100,F
5,2001,100,F
12,2002,100,F
8,2003,100,F
7,2004,100,F
14,2005,100,F
10,2006,100,F
13,2007,100,F
9,2008,100,F
17,2009,100,F
15,2010,100,F
10,2011,100,F
20,2012,100,F
6,2013,100,F
12,2014,100,F
8,2015,100,F
10,2016,100,F
10,2017,100,F
15,2018,100,F
17,2019,100,F
1,1841,101,F
0,1842,101,F
0,1843,101,F
0,1844,101,F
0,1845,101,F
0,1846,101,F
0,1847,101,F
0,1848,101,F
0,1849,101,F
0,1850,101,F
0,1851,101,F
0,1852,101,F
0,1853,101,F
0,1854,101,F
0,1855,101,F
0,1856,101,F
0,1857,101,F
0,1858,101,F
0,1859,101,F
1,1860,101,F
0,1861,101,F
0,1862,101,F
0,1863,101,F
0,1864,101,F
0,1865,101,F
0,1866,101,F
0,1867,101,F
0,1868,101,F
0,1869,101,F
0,1870,101,F
0,1871,101,F
0,1872,101,F
0,1873,101,F
0,1874,101,F
0,1875,101,F
0,1876,101,F
0,1877,101,F
0,1878,101,F
0,1879,101,F
0,1880,101,F
0,1881,101,F
0,1882,101,F
0,1883,101,F
0,1884,101,F
0,1885,101,F
0,1886,101,F
0,1887,101,F
0,1888,101,F
0,1889,101,F
0,1890,101,F
0,1891,101,F
0,1892,101,F
0,1893,101,F
0,1894,101,F
0,1895,101,F
0,1896,101,F
0,1897,101,F
0,1898,101,F
0,1899,101,F
0,1900,101,F
0,1901,101,F
0,1902,101,F
0,1903,101,F
0,1904,101,F
0,1905,101,F
0,1906,101,F
0,1907,101,F
0,1908,101,F
0,1909,101,F
0,1910,101,F
0,1911,101,F
0,1912,101,F
0,1913,101,F
0,1914,101,F
0,1915,101,F
0,1916,101,F
0,1917,101,F
0,1918,101,F
0,1919,101,F
0,1920,101,F
0,1921,101,F
0,1922,101,F
0,1923,101,F
0,1924,101,F
0,1925,101,F
0,1926,101,F
0,1927,101,F
0,1928,101,F
0,1929,101,F
0,1930,101,F
1,1931,101,F
0,1932,101,F
0,1933,101,F
0,1934,101,F
0,1935,101,F
1,1936,101,F
1,1937,101,F
0,1938,101,F
0,1939,101,F
0,1940,101,F
0,1941,101,F
0,1942,101,F
0,1943,101,F
0,1944,101,F
0,1945,101,F
0,1946,101,F
0,1947,101,F
0,1948,101,F
0,1949,101,F
0,1950,101,F
0,1951,101,F
0,1952,101,F
2,1953,101,F
1,1954,101,F
0,1955,101,F
1,1956,101,F
0,1957,101,F
0,1958,101,F
0,1959,101,F
0,1960,101,F
0,1961,101,F
2,1962,101,F
1,1963,101,F
2,1964,101,F
0,1965,101,F
0,1966,101,F
2,1967,101,F
3,1968,101,F
2,1969,101,F
0,1970,101,F
0,1971,101,F
2,1972,101,F
0,1973,101,F
1,1974,101,F
1,1975,101,F
2,1976,101,F
3,1977,101,F
0,1978,101,F
2,1979,101,F
2,1980,101,F
3,1981,101,F
2,1982,101,F
2,1983,101,F
0,1984,101,F
2,1985,101,F
7,1986,101,F
4,1987,101,F
2,1988,101,F
1,1989,101,F
3,1990,101,F
9,1991,101,F
6,1992,101,F
8,1993,101,F
4,1994,101,F
2,1995,101,F
8,1996,101,F
6,1997,101,F
3,1998,101,F
5,1999,101,F
4,2000,101,F
2,2001,101,F
3,2002,101,F
5,2003,101,F
5,2004,101,F
4,2005,101,F
8,2006,101,F
6,2007,101,F
10,2008,101,F
7,2009,101,F
8,2010,101,F
9,2011,101,F
7,2012,101,F
15,2013,101,F
3,2014,101,F
8,2015,101,F
6,2016,101,F
5,2017,101,F
5,2018,101,F
12,2019,101,F
0,1841,102,F
0,1842,102,F
0,1843,102,F
0,1844,102,F
0,1845,102,F
0,1846,102,F
0,1847,102,F
0,1848,102,F
0,1849,102,F
0,1850,102,F
0,1851,102,F
0,1852,102,F
0,1853,102,F
0,1854,102,F
0,1855,102,F
0,1856,102,F
0,1857,102,F
0,1858,102,F
0,1859,102,F
0,1860,102,F
0,1861,102,F
0,1862,102,F
0,1863,102,F
0,1864,102,F
0,1865,102,F
0,1866,102,F
0,1867,102,F
0,1868,102,F
0,1869,102,F
0,1870,102,F
0,1871,102,F
0,1872,102,F
0,1873,102,F
0,1874,102,F
0,1875,102,F
0,1876,102,F
0,1877,102,F
0,1878,102,F
0,1879,102,F
0,1880,102,F
0,1881,102,F
0,1882,102,F
0,1883,102,F
0,1884,102,F
0,1885,102,F
0,1886,102,F
0,1887,102,F
0,1888,102,F
0,1889,102,F
0,1890,102,F
0,1891,102,F
0,1892,102,F
0,1893,102,F
0,1894,102,F
0,1895,102,F
0,1896,102,F
0,1897,102,F
0,1898,102,F
0,1899,102,F
0,1900,102,F
0,1901,102,F
0,1902,102,F
0,1903,102,F
0,1904,102,F
0,1905,102,F
0,1906,102,F
0,1907,102,F
0,1908,102,F
0,1909,102,F
0,1910,102,F
0,1911,102,F
0,1912,102,F
0,1913,102,F
0,1914,102,F
0,1915,102,F
0,1916,102,F
0,1917,102,F
0,1918,102,F
0,1919,102,F
0,1920,102,F
0,1921,102,F
0,1922,102,F
0,1923,102,F
0,1924,102,F
0,1925,102,F
0,1926,102,F
0,1927,102,F
0,1928,102,F
0,1929,102,F
0,1930,102,F
0,1931,102,F
0,1932,102,F
0,1933,102,F
0,1934,102,F
0,1935,102,F
0,1936,102,F
0,1937,102,F
0,1938,102,F
0,1939,102,F
0,1940,102,F
0,1941,102,F
0,1942,102,F
0,1943,102,F
0,1944,102,F
0,1945,102,F
0,1946,102,F
0,1947,102,F
0,1948,102,F
0,1949,102,F
0,1950,102,F
0,1951,102,F
0,1952,102,F
0,1953,102,F
0,1954,102,F
0,1955,102,F
0,1956,102,F
0,1957,102,F
0,1958,102,F
0,1959,102,F
0,1960,102,F
0,1961,102,F
2,1962,102,F
1,1963,102,F
0,1964,102,F
0,1965,102,F
0,1966,102,F
0,1967,102,F
1,1968,102,F
1,1969,102,F
1,1970,102,F
0,1971,102,F
0,1972,102,F
2,1973,102,F
0,1974,102,F
0,1975,102,F
1,1976,102,F
0,1977,102,F
2,1978,102,F
0,1979,102,F
0,1980,102,F
0,1981,102,F
3,1982,102,F
2,1983,102,F
1,1984,102,F
0,1985,102,F
0,1986,102,F
5,1987,102,F
2,1988,102,F
2,1989,102,F
0,1990,102,F
3,1991,102,F
6,1992,102,F
1,1993,102,F
5,1994,102,F
3,1995,102,F
1,1996,102,F
5,1997,102,F
4,1998,102,F
2,1999,102,F
5,2000,102,F
3,2001,102,F
2,2002,102,F
2,2003,102,F
1,2004,102,F
3,2005,102,F
1,2006,102,F
3,2007,102,F
3,2008,102,F
6,2009,102,F
6,2010,102,F
6,2011,102,F
6,2012,102,F
4,2013,102,F
7,2014,102,F
3,2015,102,F
3,2016,102,F
3,2017,102,F
5,2018,102,F
3,2019,102,F
0,1841,103,F
0,1842,103,F
0,1843,103,F
0,1844,103,F
0,1845,103,F
0,1846,103,F
0,1847,103,F
0,1848,103,F
0,1849,103,F
0,1850,103,F
0,1851,103,F
0,1852,103,F
0,1853,103,F
0,1854,103,F
0,1855,103,F
0,1856,103,F
0,1857,103,F
0,1858,103,F
0,1859,103,F
0,1860,103,F
0,1861,103,F
0,1862,103,F
0,1863,103,F
0,1864,103,F
0,1865,103,F
0,1866,103,F
0,1867,103,F
0,1868,103,F
0,1869,103,F
0,1870,103,F
0,1871,103,F
0,1872,103,F
0,1873,103,F
0,1874,103,F
0,1875,103,F
0,1876,103,F
0,1877,103,F
0,1878,103,F
0,1879,103,F
0,1880,103,F
0,1881,103,F
0,1882,103,F
0,1883,103,F
0,1884,103,F
0,1885,103,F
0,1886,103,F
0,1887,103,F
0,1888,103,F
0,1889,103,F
0,1890,103,F
0,1891,103,F
0,1892,103,F
0,1893,103,F
0,1894,103,F
0,1895,103,F
0,1896,103,F
0,1897,103,F
0,1898,103,F
0,1899,103,F
0,1900,103,F
0,1901,103,F
0,1902,103,F
0,1903,103,F
0,1904,103,F
0,1905,103,F
0,1906,103,F
0,1907,103,F
0,1908,103,F
0,1909,103,F
0,1910,103,F
0,1911,103,F
0,1912,103,F
0,1913,103,F
0,1914,103,F
0,1915,103,F
0,1916,103,F
0,1917,103,F
0,1918,103,F
0,1919,103,F
0,1920,103,F
0,1921,103,F
0,1922,103,F
0,1923,103,F
0,1924,103,F
0,1925,103,F
0,1926,103,F
0,1927,103,F
0,1928,103,F
0,1929,103,F
0,1930,103,F
0,1931,103,F
0,1932,103,F
0,1933,103,F
0,1934,103,F
0,1935,103,F
0,1936,103,F
0,1937,103,F
0,1938,103,F
0,1939,103,F
0,1940,103,F
0,1941,103,F
0,1942,103,F
0,1943,103,F
0,1944,103,F
0,1945,103,F
0,1946,103,F
0,1947,103,F
0,1948,103,F
0,1949,103,F
0,1950,103,F
0,1951,103,F
0,1952,103,F
0,1953,103,F
0,1954,103,F
0,1955,103,F
0,1956,103,F
0,1957,103,F
0,1958,103,F
0,1959,103,F
0,1960,103,F
0,1961,103,F
0,1962,103,F
2,1963,103,F
1,1964,103,F
0,1965,103,F
0,1966,103,F
0,1967,103,F
0,1968,103,F
0,1969,103,F
0,1970,103,F
0,1971,103,F
0,1972,103,F
0,1973,103,F
0,1974,103,F
0,1975,103,F
0,1976,103,F
1,1977,103,F
0,1978,103,F
2,1979,103,F
0,1980,103,F
0,1981,103,F
0,1982,103,F
2,1983,103,F
0,1984,103,F
1,1985,103,F
0,1986,103,F
0,1987,103,F
4,1988,103,F
1,1989,103,F
1,1990,103,F
0,1991,103,F
3,1992,103,F
6,1993,103,F
1,1994,103,F
5,1995,103,F
1,1996,103,F
0,1997,103,F
3,1998,103,F
3,1999,103,F
1,2000,103,F
5,2001,103,F
2,2002,103,F
2,2003,103,F
2,2004,103,F
0,2005,103,F
2,2006,103,F
1,2007,103,F
2,2008,103,F
1,2009,103,F
4,2010,103,F
1,2011,103,F
2,2012,103,F
5,2013,103,F
2,2014,103,F
2,2015,103,F
3,2016,103,F
3,2017,103,F
2,2018,103,F
3,2019,103,F
0,1841,104,F
0,1842,104,F
0,1843,104,F
0,1844,104,F
0,1845,104,F
0,1846,104,F
0,1847,104,F
0,1848,104,F
